draught,speed,beaufort,consumption,imo
6.0,9.2,0.0,6.103187375008444,345678
6.0,9.2,1.0,6.183548716405476,345678
6.0,9.2,2.0,6.423081878260234,345678
6.0,9.2,3.0,7.0059245253321745,345678
6.0,9.2,4.0,8.239892940970655,345678
6.0,9.2,5.0,10.562745047423396,345678
6.0,9.2,6.0,15.116641358177022,345678
6.0,9.3,0.0,6.224303825295761,345678
6.0,9.3,1.0,6.305920438342097,345678
6.0,9.3,2.0,6.548342521543038,345678
6.0,9.3,3.0,7.136322887659661,345678
6.0,9.3,4.0,8.378243063940284,345678
6.0,9.3,5.0,10.736585471687741,345678
6.0,9.3,6.0,15.342395416265495,345678
6.0,9.4,0.0,6.352127949758422,345678
6.0,9.4,1.0,6.4349752307008385,345678
6.0,9.4,2.0,6.680202040158106,345678
6.0,9.4,3.0,7.2730874835885055,345678
6.0,9.4,4.0,8.52240458851505,345678
6.0,9.4,5.0,10.917087718970862,345678
6.0,9.4,6.0,15.574962210209854,345678
6.0,9.5,0.0,6.4801818473767545,345678
6.0,9.5,1.0,6.564255716242771,345678
6.0,9.5,2.0,6.8122649809566065,345678
6.0,9.5,3.0,7.409976878331617,345678
6.0,9.5,4.0,8.666476449672848,345678
6.0,9.5,5.0,11.098121843414752,345678
6.0,9.5,6.0,15.808220678267277,345678
6.0,9.6,0.0,6.622269164726304,345678
6.0,9.6,1.0,6.707515436141551,345678
6.0,9.6,2.0,6.958136853092498,345678
6.0,9.6,3.0,7.560234945075046,345678
6.0,9.6,4.0,8.82291110045116,345678
6.0,9.6,5.0,11.29289012075189,345678
6.0,9.6,6.0,16.05542029188986,345678
6.0,9.7,0.0,6.764412608023544,345678
6.0,9.7,1.0,6.850824267761292,345678
6.0,9.7,2.0,7.104028494862864,345678
6.0,9.7,3.0,7.710420282129062,345678
6.0,9.7,4.0,8.979032288476875,345678
6.0,9.7,5.0,11.488103509379306,345678
6.0,9.7,6.0,16.303261241162048,345678
6.0,9.8,0.0,6.913995810602076,345678
6.0,9.8,1.0,7.001537350495815,345678
6.0,9.8,2.0,7.257211562445011,345678
6.0,9.8,3.0,7.867602090002062,345678
6.0,9.8,4.0,9.141467966416796,345678
6.0,9.8,5.0,11.69086992741187,345678
6.0,9.8,6.0,16.558896697540597,345678
6.0,9.9,0.0,7.070848964157826,345678
6.0,9.9,1.0,7.159482780368513,345678
6.0,9.9,2.0,7.417509121370402,345678
6.0,9.9,3.0,8.03159361677559,345678
6.0,9.9,4.0,9.31001289720121,345678
6.0,9.9,5.0,11.9031278401379,345678
6.0,9.9,6.0,16.822266807642087,345678
6.0,10.0,0.0,7.2275571751742955,345678
6.0,10.0,1.0,7.317272387634966,345678
6.0,10.0,2.0,7.577612294494838,345678
6.0,10.0,3.0,8.195280411510746,345678
6.0,10.0,4.0,9.477978937724577,345678
6.0,10.0,5.0,12.123615507658142,345678
6.0,10.0,6.0,17.086239822482344,345678
6.0,10.1,0.0,7.399523748236108,345678
6.0,10.1,1.0,7.490245814823784,345678
6.0,10.1,2.0,7.752675474249123,345678
6.0,10.1,3.0,8.373370353786324,345678
6.0,10.1,4.0,9.659104249613248,345678
6.0,10.1,5.0,12.360621052624769,345678
6.0,10.1,6.0,17.365952733268117,345678
6.0,10.2,0.0,7.571083312881103,345678
6.0,10.2,1.0,7.662797847326225,345678
6.0,10.2,2.0,7.927270360998562,345678
6.0,10.2,3.0,8.550865603038416,345678
6.0,10.2,4.0,9.839330796689353,345678
6.0,10.2,5.0,12.598347595764213,345678
6.0,10.2,6.0,17.64619216514871,345678
6.0,10.3,0.0,7.750073940256127,345678
6.0,10.3,1.0,7.842732035146296,345678
6.0,10.3,2.0,8.109100845698551,345678
6.0,10.3,3.0,8.735231557326252,345678
6.0,10.3,4.0,10.027077553494998,345678
6.0,10.3,5.0,12.844912963294354,345678
6.0,10.3,6.0,17.93475790470993,345678
6.0,10.4,0.0,7.936313508796409,345678
6.0,10.4,1.0,8.029863615154385,345678
6.0,10.4,2.0,8.297975789495425,345678
6.0,10.4,3.0,8.92626454573047,345678
6.0,10.4,4.0,10.249841961128956,345678
6.0,10.4,5.0,13.100303124410416,345678
6.0,10.4,6.0,18.231622871545344,345678
6.0,10.5,0.0,8.121843697330066,345678
6.0,10.5,1.0,8.216266972236738,345678
6.0,10.5,2.0,8.486065146075488,345678
6.0,10.5,3.0,9.11636572984561,345678
6.0,10.5,4.0,10.472923730189311,345678
6.0,10.5,5.0,13.35636292983777,345678
6.0,10.5,6.0,18.528943448291407,345678
6.0,10.6,0.0,8.322357023775956,345678
6.0,10.6,1.0,8.41756034664995,345678
6.0,10.6,2.0,8.6887740671013,345678
6.0,10.6,3.0,9.320433257681593,345678
6.0,10.6,4.0,10.71269520198171,345678
6.0,10.6,5.0,13.6296803236673,345678
6.0,10.6,6.0,18.842635723335174,345678
6.0,10.7,0.0,8.521842027470543,345678
6.0,10.7,1.0,8.6178024740513,345678
6.0,10.7,2.0,8.8903647312201,345678
6.0,10.7,3.0,9.523217887537044,345678
6.0,10.7,4.0,10.952668993478218,345678
6.0,10.7,5.0,13.903616041157232,345678
6.0,10.7,6.0,19.156713938229625,345678
6.0,10.8,0.0,8.72816674554974,345678
6.0,10.8,1.0,8.824821569944008,345678
6.0,10.8,2.0,9.098551974201548,345678
6.0,10.8,3.0,9.732166579875416,345678
6.0,10.8,4.0,11.201167767886654,345678
6.0,10.8,5.0,14.186635830478702,345678
6.0,10.8,6.0,19.48740689770296,345678
6.0,10.9,0.0,8.94107560723301,345678
6.0,10.9,1.0,9.038359171993445,345678
6.0,10.9,2.0,9.313070460847936,345678
6.0,10.9,3.0,9.947000768933446,345678
6.0,10.9,4.0,11.458101637639624,345678
6.0,10.9,5.0,14.47870080216004,345678
6.0,10.9,6.0,19.829571986926453,345678
6.0,11.0,0.0,9.152552791280417,345678
6.0,11.0,1.0,9.25043718581671,345678
6.0,11.0,2.0,9.526050801525479,345678
6.0,11.0,3.0,10.182862584594663,345678
6.0,11.0,4.0,11.715080948198953,345678
6.0,11.0,5.0,14.771304405492678,345678
6.0,11.0,6.0,20.17246083879486,345678
6.0,11.1,0.0,9.378244037297556,345678
6.0,11.1,1.0,9.476615905671942,345678
6.0,11.1,2.0,9.752811385548787,345678
6.0,11.1,3.0,10.446770971447204,345678
6.0,11.1,4.0,11.995110846557164,345678
6.0,11.1,5.0,15.081727549339954,345678
6.0,11.1,6.0,20.53322657147393,345678
6.0,11.2,0.0,9.602088251149508,345678
6.0,11.2,1.0,9.70091514772969,345678
6.0,11.2,2.0,9.97760334639823,345678
6.0,11.2,3.0,10.710692085325324,345678
6.0,11.2,4.0,12.282093129560794,345678
6.0,11.2,5.0,15.392613859478692,345678
6.0,11.2,6.0,20.894672151200194,345678
6.0,11.3,0.0,9.831794762071908,345678
6.0,11.3,1.0,9.930999027435314,345678
6.0,11.3,2.0,10.238498127291919,345678
6.0,11.3,3.0,10.983321704090029,345678
6.0,11.3,4.0,12.57857314252267,345678
6.0,11.3,5.0,15.712673487901586,345678
6.0,11.3,6.0,21.26545898246856,345678
6.0,11.4,0.0,10.074961768471798,345678
6.0,11.4,1.0,10.190320863511298,345678
6.0,11.4,2.0,10.514051793361615,345678
6.0,11.4,3.0,11.264540711944434,345678
6.0,11.4,4.0,12.884493069133487,345678
6.0,11.4,5.0,16.041840894633104,345678
6.0,11.4,6.0,21.64554634950121,345678
6.0,11.5,0.0,10.345735231077745,345678
6.0,11.5,1.0,10.462538003726225,345678
6.0,11.5,2.0,10.789501236837891,345678
6.0,11.5,3.0,11.545604442739686,345678
6.0,11.5,4.0,13.190912908527054,345678
6.0,11.5,5.0,16.371383862194463,345678
6.0,11.5,6.0,22.02626361587263,345678
6.0,11.6,0.0,10.63332403701847,345678
6.0,11.6,1.0,10.751536397035775,345678
6.0,11.6,2.0,11.081628637311365,345678
6.0,11.6,3.0,11.843087413642271,345678
6.0,11.6,4.0,13.514952301102273,345678
6.0,11.6,5.0,16.717999969792167,345678
6.0,11.6,6.0,22.42425737548895,345678
6.0,11.7,0.0,10.920662700982056,345678
6.0,11.7,1.0,11.040280861353283,345678
6.0,11.7,2.0,11.373484365470931,345678
6.0,11.7,3.0,12.15354332614703,345678
6.0,11.7,4.0,13.83940759776802,345678
6.0,11.7,5.0,17.064896581829398,345678
6.0,11.7,6.0,22.822822816391003,345678
6.0,11.8,0.0,11.215736402902804,345678
6.0,11.8,1.0,11.336740631729018,345678
6.0,11.8,2.0,11.672993396435187,345678
6.0,11.8,3.0,12.4733197865409,345678
6.0,11.8,4.0,14.17240448080388,345678
6.0,11.8,5.0,17.419993331009714,345678
6.0,11.8,6.0,23.229872645495973,345678
6.0,11.9,0.0,11.518411542773709,345678
6.0,11.9,1.0,11.64078103384189,345678
6.0,11.9,2.0,11.985709963139552,345678
6.0,11.9,3.0,12.801718195345748,345678
6.0,11.9,4.0,14.5138668029415,345678
6.0,11.9,5.0,17.783207037895234,345678
6.0,11.9,6.0,23.645350611669265,345678
6.0,12.0,0.0,11.820676454110393,345678
6.0,12.0,1.0,11.948437046341516,345678
6.0,12.0,2.0,12.307069106215838,345678
6.0,12.0,3.0,13.13051335703868,345678
6.0,12.0,4.0,14.855671967797868,345678
6.0,12.0,5.0,18.146615463151043,345678
6.0,12.0,6.0,24.061355942034762,345678
6.0,12.1,0.0,12.150624356799655,345678
6.0,12.1,1.0,12.281778005261486,345678
6.0,12.1,2.0,12.644429056332745,345678
6.0,12.1,3.0,13.475201742462142,345678
6.0,12.1,4.0,15.213110195798556,345678
6.0,12.1,5.0,18.52510821545354,345678
6.0,12.1,6.0,24.492809527206983,345678
6.0,12.2,0.0,12.482528403514694,345678
6.0,12.2,1.0,12.6154360045184,345678
6.0,12.2,2.0,12.982110174239438,345678
6.0,12.2,3.0,13.820198097405457,345678
6.0,12.2,4.0,15.570796504431396,345678
6.0,12.2,5.0,18.90369053502106,345678
6.0,12.2,6.0,24.924724428281078,345678
6.0,12.3,0.0,12.822151391263441,345678
6.0,12.3,1.0,12.956810304994614,345678
6.0,12.3,2.0,13.327490695456389,345678
6.0,12.3,3.0,14.172832746096551,345678
6.0,12.3,4.0,15.935960615025275,345678
6.0,12.3,5.0,19.291313524553075,345678
6.0,12.3,6.0,25.364168304195182,345678
6.0,12.4,0.0,13.169411950890906,345678
6.0,12.4,1.0,13.305819027456941,345678
6.0,12.4,2.0,13.68048758378633,345678
6.0,12.4,3.0,14.533020572628718,345678
6.0,12.4,4.0,16.308513773344313,345678
6.0,12.4,5.0,19.697024614342745,345678
6.0,12.4,6.0,25.81107391688663,345678
6.0,12.5,0.0,13.51691116067123,345678
6.0,12.5,1.0,13.655070397129238,345678
6.0,12.5,2.0,14.033728939241271,345678
6.0,12.5,3.0,14.89343558525023,345678
6.0,12.5,4.0,16.681227188996086,345678
6.0,12.5,5.0,20.103325068257476,345678
6.0,12.5,6.0,26.25838479659663,345678
6.0,12.6,0.0,13.879754450346983,345678
6.0,12.6,1.0,14.019653543579608,345678
6.0,12.6,2.0,14.402259340132908,345678
6.0,12.6,3.0,15.269021217091725,345678
6.0,12.6,4.0,17.06883241531744,345678
6.0,12.6,5.0,20.525071003153172,345678
6.0,12.6,6.0,26.720537636363925,345678
6.0,12.7,0.0,14.242767713216033,345678
6.0,12.7,1.0,14.384409765250668,345678
6.0,12.7,2.0,14.770962604563735,345678
6.0,12.7,3.0,15.644758775676031,345678
6.0,12.7,4.0,17.45651623644956,345678
6.0,12.7,5.0,20.9473675767246,345678
6.0,12.7,6.0,27.18304634528282,345678
6.0,12.8,0.0,14.616156488369013,345678
6.0,12.8,1.0,14.759533118291147,345678
6.0,12.8,2.0,15.150001572521168,345678
6.0,12.8,3.0,16.030740619768935,345678
6.0,12.8,4.0,17.854223880054906,345678
6.0,12.8,5.0,21.380270823556483,345678
6.0,12.8,6.0,27.655676552357665,345678
6.0,12.9,0.0,14.999858252015844,345678
6.0,12.9,1.0,15.14496033562985,345678
6.0,12.9,2.0,15.53931126088487,345678
6.0,12.9,3.0,16.42689859791849,345678
6.0,12.9,4.0,18.261881515453197,345678
6.0,12.9,5.0,21.823749053962704,345678
6.0,12.9,6.0,28.138386882157533,345678
6.0,13.0,0.0,15.38359661412279,345678
6.0,13.0,1.0,15.530425969248997,345678
6.0,13.0,2.0,15.928656273438845,345678
6.0,13.0,3.0,16.82306587660565,345678
6.0,13.0,4.0,18.669466369663038,345678
6.0,13.0,5.0,22.267689864226334,345678
6.0,13.0,6.0,28.670711282165602,345678
6.0,13.1,0.0,15.794262375896935,345678
6.0,13.1,1.0,15.942789248056963,345678
6.0,13.1,2.0,16.34481032174096,345678
6.0,13.1,3.0,17.245823803445525,345678
6.0,13.1,4.0,19.10315919637898,345678
6.0,13.1,5.0,22.738665897787886,345678
6.0,13.1,6.0,29.255433068405473,345678
6.0,13.2,0.0,16.204805414386612,345678
6.0,13.2,1.0,16.355030254783475,345678
6.0,13.2,2.0,16.760835889236418,345678
6.0,13.2,3.0,17.66842157705445,345678
6.0,13.2,4.0,19.54661350996776,345678
6.0,13.2,5.0,23.210006146683302,345678
6.0,13.2,6.0,29.84329588880862,345678
6.0,13.3,0.0,16.631857303074398,345678
6.0,13.3,1.0,16.78376023211384,345678
6.0,13.3,2.0,17.193289416824584,345678
6.0,13.3,3.0,18.107292986814866,345678
6.0,13.3,4.0,20.011308297387497,345678
6.0,13.3,5.0,23.69818334036513,345678
6.0,13.3,6.0,30.45290994619483,345678
6.0,13.4,0.0,17.07525997631477,345678
6.0,13.4,1.0,17.228819992648944,345678
6.0,13.4,2.0,17.64200913620767,345678
6.0,13.4,3.0,18.562271523701426,345678
6.0,13.4,4.0,20.493126233348747,345678
6.0,13.4,5.0,24.203100256556787,345678
6.0,13.4,6.0,31.084464896008942,345678
6.0,13.5,0.0,17.518293085308883,345678
6.0,13.5,1.0,17.673508788935816,345678
6.0,13.5,2.0,18.090347511448364,345678
6.0,13.5,3.0,19.01682962419178,345678
6.0,13.5,4.0,20.975256654671583,345678
6.0,13.5,5.0,24.70822067821641,345678
6.0,13.5,6.0,31.719418114867718,345678
6.0,13.6,0.0,17.999925125248307,345678
6.0,13.6,1.0,18.1567451692411,345678
6.0,13.6,2.0,18.577089037254147,345678
6.0,13.6,3.0,19.518566018903925,345678
6.0,13.6,4.0,21.49711287181206,345678
6.0,13.6,5.0,25.252282719347008,345678
6.0,13.6,6.0,32.40219468897599,345678
6.0,13.7,0.0,18.480886664353854,345678
6.0,13.7,1.0,18.63930774715902,345678
6.0,13.7,2.0,19.063142054888523,345678
6.0,13.7,3.0,20.027220327891186,345678
6.0,13.7,4.0,22.019102966992726,345678
6.0,13.7,5.0,25.796356163169854,345678
6.0,13.7,6.0,33.08867300445222,345678
6.0,13.8,0.0,18.982545008387948,345678
6.0,13.8,1.0,19.14253530369207,345678
6.0,13.8,2.0,19.580887299074703,345678
6.0,13.8,3.0,20.5579355272791,345678
6.0,13.8,4.0,22.56291088688526,345678
6.0,13.8,5.0,26.361744881097348,345678
6.0,13.8,6.0,33.803576589277164,345678
6.0,13.9,0.0,19.51356294363824,345678
6.0,13.9,1.0,19.680487945554688,345678
6.0,13.9,2.0,20.125913957138593,345678
6.0,13.9,3.0,21.11053651167827,345678
6.0,13.9,4.0,23.128355640356936,345678
6.0,13.9,5.0,26.948257675006612,345678
6.0,14.0,0.0,20.052385461291582,345678
6.0,14.0,1.0,20.221224227395084,345678
6.0,14.0,2.0,20.67094412650636,345678
6.0,14.0,3.0,21.663127744814325,345678
6.0,14.0,4.0,23.69373612583467,345678
6.0,14.0,5.0,27.53456735356315,345678
6.0,14.1,0.0,20.638572542463137,345678
6.0,14.1,1.0,20.809292608918128,345678
6.0,14.1,2.0,21.26321212955735,345678
6.0,14.1,3.0,22.262729799602933,345678
6.0,14.1,4.0,24.305633286603058,345678
6.0,14.1,5.0,28.166412818064174,345678
6.0,14.2,0.0,21.224496711510803,345678
6.0,14.2,1.0,21.39710072193086,345678
6.0,14.2,2.0,21.85521950836216,345678
6.0,14.2,3.0,22.862052712059267,345678
6.0,14.2,4.0,24.917187660095646,345678
6.0,14.2,5.0,28.873028744252412,345678
6.0,14.3,0.0,21.83559404662944,345678
6.0,14.3,1.0,22.010064361045107,345678
6.0,14.3,2.0,22.47232833632168,345678
6.0,14.3,3.0,23.48634055056087,345678
6.0,14.3,4.0,25.55340136252384,345678
6.0,14.3,5.0,29.627796434751094,345678
6.0,14.4,0.0,22.471586329922406,345678
6.0,14.4,1.0,22.647904371169698,345678
6.0,14.4,2.0,23.114257346925623,345678
6.0,14.4,3.0,24.13530829310054,345678
6.0,14.4,4.0,26.213982876697585,345678
6.0,14.4,5.0,30.415142029440812,345678
6.0,14.5,0.0,23.107076732808896,345678
6.0,14.5,1.0,23.285243488287332,345678
6.0,14.5,2.0,23.75568138617393,345678
6.0,14.5,3.0,24.783745950007138,345678
6.0,14.5,4.0,26.873959290936885,345678
6.0,14.5,5.0,31.20695971866999,345678
6.0,14.6,0.0,23.795974362817113,345678
6.0,14.6,1.0,23.975945872519375,345678
6.0,14.6,2.0,24.450346060254542,345678
6.0,14.6,3.0,25.485139873608524,345678
6.0,14.6,4.0,27.586286991525956,345678
6.0,14.6,5.0,32.06455874899166,345678
6.0,14.7,0.0,24.483988772229004,345678
6.0,14.7,1.0,24.66576449843631,345678
6.0,14.7,2.0,25.144119477846566,345678
6.0,14.7,3.0,26.185611389205338,345678
6.0,14.7,4.0,28.300347004278844,345678
6.0,14.7,5.0,32.92707613941046,345678
6.0,14.8,0.0,25.200246740517365,345678
6.0,14.8,1.0,25.383800953307254,345678
6.0,14.8,2.0,25.86603705008806,345678
6.0,14.8,3.0,26.914051841989416,345678
6.0,14.8,4.0,29.14741534766579,345678
6.0,14.8,5.0,33.82812878375026,345678
6.0,14.9,0.0,25.944552568684966,345678
6.0,14.9,1.0,26.129858268317186,345678
6.0,14.9,2.0,26.615898902599543,345678
6.0,14.9,3.0,27.670256064248203,345678
6.0,14.9,4.0,30.03249297509248,345678
6.0,15.0,0.0,26.6875725045871,345678
6.0,15.0,1.0,26.874627228194676,345678
6.0,15.0,2.0,27.364460612863063,345678
6.0,15.0,3.0,28.446081703542163,345678
6.0,15.0,4.0,30.92271399277301,345678
6.0,15.1,0.0,27.496012971800013,345678
6.0,15.1,1.0,27.68475390370049,345678
6.0,15.1,2.0,28.178210323350246,345678
6.0,15.1,3.0,29.387309616988563,345678
6.0,15.1,4.0,31.895204149483153,345678
6.0,15.2,0.0,28.306172064922,345678
6.0,15.2,1.0,28.52388277809105,345678
6.0,15.2,2.0,29.09412683956197,345678
6.0,15.2,3.0,30.334171237563655,345678
6.0,15.2,4.0,32.873577804818886,345678
6.0,15.3,0.0,29.27312064361304,345678
6.0,15.3,1.0,29.494564312516996,345678
6.0,15.3,2.0,30.073697294984647,345678
6.0,15.3,3.0,31.33093184010546,345678
6.0,15.3,4.0,33.90259716167967,345678
6.0,15.4,0.0,30.289956333974462,345678
6.0,15.4,1.0,30.515220282241703,345678
6.0,15.4,2.0,31.103451046127425,345678
6.0,15.4,3.0,32.37828148141765,345678
